annotation id,objective test score,organization level,global score,categories ordered,self order grouped,self order score,normalized self order score,clustering free recall,category statistics,pathophysiology,epidemiology,etiology,history,physical,exams,differential,therapeutic,used categories,total annotations,ideas,computed score,cluster kmeans emb,cluster kmeans 3 emb,cluster kmeans cat,cluster kmeans 3 cat,cluster agg emb,cluster agg 3 emb,cluster agg cat,cluster agg 3 cat,cluster gmm emb,cluster gmm 3 emb,cluster gmm cat,cluster gmm 3 cat,cluster birch emb,cluster birch 3 emb,cluster birch cat,cluster birch 3 cat,year
003f53c7-d29c-4392-9582-33f5e6d9b326,67,3.0,7.0,"[[2, 82, 2], [4, 82, 1], [1, 182, 6], [4, 418, 2], [5, 418, 8], [4, 743, 1], [6, 772, 3]]",epidemiology:82/2; history:82/7; pathophysiology:182/6; history:418/3; physical:418/8; exams:772/3,1,0.5208333333333334,0.12499999999999994,"{'pathophysiology': 6, 'epidemiology': 2, 'etiology': 0, 'history': 4, 'physical': 8, 'exams': 3, 'differential': 0, 'therapeutic': 0, 'used categories': 5, 'total annotations': 7, 'ideas': 5}",6,2,0,4,8,3,0,0,5,7,5,6.85,12,2,1,1,11,2,1,1,14,1,1,1,11,2,2,2,5.0
01db4ec5-29a5-4c9e-876a-675ae4178669,88,4.0,9.0,"[[3, 13, 1], [4, 109, 4], [5, 272, 1], [1, 311, 1], [5, 339, 1], [6, 384, 1], [1, 465, 1], [8, 560, 4]]",etiology:13/1; history:109/4; physical:272/3; pathophysiology:311/3; physical:339/1; exams:384/1; pathophysiology:465/1; therapeutic:560/4,2,0.5625,-0.3333333333333333,"{'pathophysiology': 2, 'epidemiology': 0, 'etiology': 1, 'history': 4, 'physical': 2, 'exams': 1, 'differential': 0, 'therapeutic': 4, 'used categories': 6, 'total annotations': 8, 'ideas': 8}",2,0,1,4,2,1,0,4,6,8,8,8.9,13,1,1,1,12,2,0,0,12,2,0,0,12,2,2,2,6.0
05dee518-259b-45da-bd76-f5c78d99bfcb,82,3.0,8.0,"[[4, 2, 1], [2, 54, 4], [3, 240, 2], [1, 338, 4], [4, 477, 1], [5, 494, 3], [4, 579, 3], [8, 692, 3]]",history:2/9; epidemiology:54/4; etiology:240/2; pathophysiology:338/4; history:477/1; physical:494/3; history:579/3; therapeutic:692/3,2,0.5625,-0.6,"{'pathophysiology': 4, 'epidemiology': 4, 'etiology': 2, 'history': 5, 'physical': 3, 'exams': 0, 'differential': 0, 'therapeutic': 3, 'used categories': 6, 'total annotations': 8, 'ideas': 8}",4,4,2,5,3,0,0,3,6,8,8,8.1,15,2,1,1,15,2,2,2,14,2,1,1,15,2,2,2,6.0
06ce0202-7cfc-4633-94bf-ce457e4bb581,79,1.0,2.0,"[[1, 3, 6]]",pathophysiology:3/6,0,0.125,,"{'pathophysiology': 6, 'epidemiology': 0, 'etiology': 0, 'history': 0, 'physical': 0, 'exams': 0, 'differential': 0, 'therapeutic': 0, 'used categories': 1, 'total annotations': 1, 'ideas': 1}",6,0,0,0,0,0,0,0,1,1,1,4.95,8,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,5.0
0a1c31b2-e24c-40a4-84d3-6f115d1b7a89,73,2.0,3.0,"[[1, 41, 1], [6, 89, 3], [8, 217, 4]]",pathophysiology:41/1; exams:89/3; therapeutic:217/4,0,0.375,0.0/0.0,"{'pathophysiology': 1, 'epidemiology': 0, 'etiology': 0, 'history': 0, 'physical': 0, 'exams': 3, 'differential': 0, 'therapeutic': 4, 'used categories': 3, 'total annotations': 3, 'ideas': 3}",1,0,0,0,0,3,0,4,3,3,3,5.15,7,0,0,0,5,1,0,0,3,2,0,0,5,1,1,1,5.0
0a588b41-ad55-45e8-87d3-943d00876e2f,49,3.0,4.0,"[[4, 13, 1], [1, 34, 1], [3, 65, 1], [1, 149, 1], [8, 212, 1], [4, 258, 2]]",history:13/5; pathophysiology:34/3; etiology:65/1; pathophysiology:149/1; therapeutic:212/1; history:258/2,2,0.33333333333333337,-0.5000000000000001,"{'pathophysiology': 2, 'epidemiology': 0, 'etiology': 1, 'history': 3, 'physical': 0, 'exams': 0, 'differential': 0, 'therapeutic': 1, 'used categories': 4, 'total annotations': 6, 'ideas': 6}",2,0,1,3,0,0,0,1,4,6,6,4.45,6,1,0,0,3,2,0,0,0,2,0,0,3,2,2,2,2.0
0d0eb5af-5700-4018-aeab-b0fdffe7037b,94,3.0,8.0,"[[1, 10, 2], [3, 84, 1], [2, 84, 1], [6, 141, 3], [7, 176, 2], [4, 247, 3], [8, 368, 1], [4, 374, 9], [8, 594, 5], [5, 697, 1], [8, 758, 3], [1, 890, 1], [8, 946, 1]]",pathophysiology:10/4; epidemiology:84/1; etiology:84/1; exams:141/3; differential:176/2; history:247/21; therapeutic:368/17; history:374/9; therapeutic:594/5; physical:697/1; therapeutic:758/3; pathophysiology:890/1; therapeutic:946/1,4,0.6923076923076923,-0.326530612244898,"{'pathophysiology': 3, 'epidemiology': 1, 'etiology': 1, 'history': 12, 'physical': 1, 'exams': 3, 'differential': 2, 'therapeutic': 10, 'used categories': 8, 'total annotations': 13, 'ideas': 12}",3,1,1,12,1,3,2,10,8,13,12,8.7,16,2,2,2,16,2,2,2,15,1,2,2,16,2,2,2,6.0
0de54166-ef54-474e-9b46-821d7b3b967b,74,2.0,5.0,"[[2, 29, 1], [1, 81, 1], [4, 81, 1], [6, 150, 1], [1, 188, 1], [8, 228, 5], [7, 390, 2]]",epidemiology:29/1; pathophysiology:81/3; history:81/1; exams:150/1; pathophysiology:188/1; therapeutic:228/5; differential:390/2,1,0.6428571428571429,-0.4000000000000002,"{'pathophysiology': 2, 'epidemiology': 1, 'etiology': 0, 'history': 1, 'physical': 0, 'exams': 1, 'differential': 2, 'therapeutic': 5, 'used categories': 6, 'total annotations': 7, 'ideas': 6}",2,1,0,1,0,1,2,5,6,7,6,6.2,12,2,1,1,14,2,0,0,11,1,1,1,14,2,2,2,5.0
0ff7ee4b-d02c-4ff4-a53a-e897d322bdb7,60,3.0,6.0,"[[6, 13, 2], [3, 101, 2], [1, 139, 1], [4, 222, 2], [6, 253, 1], [8, 347, 3]]",exams:13/4; etiology:101/2; pathophysiology:139/1; history:222/2; exams:253/1; therapeutic:347/3,1,0.5208333333333334,-0.49999999999999983,"{'pathophysiology': 1, 'epidemiology': 0, 'etiology': 2, 'history': 2, 'physical': 0, 'exams': 3, 'differential': 0, 'therapeutic': 3, 'used categories': 5, 'total annotations': 6, 'ideas': 6}",1,0,2,2,0,3,0,3,5,6,6,6.0,10,1,0,0,12,2,0,0,7,2,0,0,12,2,2,2,3.0
1304575a-bd11-468e-8fd6-9a6a05276c9a,79,3.0,7.0,"[[1, 52, 2], [3, 84, 1], [4, 154, 1], [5, 154, 1], [6, 223, 2], [7, 247, 1], [4, 289, 6], [8, 289, 1], [6, 316, 1], [8, 345, 1], [5, 358, 2], [1, 406, 1], [8, 456, 3], [1, 576, 2], [4, 576, 1], [8, 680, 1]]",pathophysiology:52/8; etiology:84/1; history:154/15; physical:154/5; exams:223/4; differential:247/1; history:289/6; therapeutic:289/5; exams:316/1; therapeutic:345/1; physical:358/2; pathophysiology:406/1; therapeutic:456/3; pathophysiology:576/2; history:576/1; therapeutic:680/1,8,0.4375,-0.2413793103448276,"{'pathophysiology': 5, 'epidemiology': 0, 'etiology': 1, 'history': 8, 'physical': 3, 'exams': 3, 'differential': 1, 'therapeutic': 6, 'used categories': 7, 'total annotations': 16, 'ideas': 13}",5,0,1,8,3,3,1,6,7,16,13,7.45,13,1,2,2,16,2,2,2,15,1,2,2,16,2,2,2,5.0
