annotation id,objective test score,organization level,global score,categories ordered,self order grouped,self order score,normalized self order score,category statistics,pathophysiology,epidemiology,etiology,history,physical,exams,differential,therapeutic,used categories,total annotations,ideas,computed score,cluster kmeans emb,cluster kmeans 3 emb,cluster kmeans cat,cluster kmeans 3 cat,cluster agg emb,cluster agg 3 emb,cluster agg cat,cluster agg 3 cat,cluster gmm emb,cluster gmm 3 emb,cluster gmm cat,cluster gmm 3 cat,cluster birch emb,cluster birch 3 emb,cluster birch cat,cluster birch 3 cat,year
001828aa-2264-4ccc-97f7-009ace6053d0,78,3.0,7.0,"[[1, 30, 1], [2, 84, 1], [5, 110, 5], [4, 252, 2], [6, 303, 2], [8, 388, 1]]",pathophysiology:30/1; epidemiology:84/1; physical:110/5; history:252/2; exams:303/2; therapeutic:388/1,0,0.75,"{'pathophysiology': 1, 'epidemiology': 1, 'etiology': 0, 'history': 2, 'physical': 5, 'exams': 2, 'differential': 0, 'therapeutic': 1, 'used categories': 6, 'total annotations': 6, 'ideas': 6}",1,1,0,2,5,2,0,1,6,6,6,7.4,1,1,1,1,2,2,1,1,2,2,0,0,2,2,2,2,5.0
003f53c7-d29c-4392-9582-33f5e6d9b326,67,3.0,7.0,"[[2, 82, 1], [4, 93, 1], [1, 119, 9], [4, 378, 2], [5, 428, 8], [6, 707, 1], [4, 743, 1], [6, 772, 3]]",epidemiology:82/1; history:93/7; pathophysiology:119/9; history:378/2; physical:428/8; exams:707/7; history:743/1; exams:772/3,3,0.390625,"{'pathophysiology': 9, 'epidemiology': 1, 'etiology': 0, 'history': 4, 'physical': 8, 'exams': 4, 'differential': 0, 'therapeutic': 0, 'used categories': 5, 'total annotations': 8, 'ideas': 8}",9,1,0,4,8,4,0,0,5,8,8,6.85,2,2,1,1,0,0,1,1,2,2,0,0,1,1,1,1,5.0
018d5c56-a434-4629-a8e7-4812c6c235ce,53,1.0,2.0,"[[1, 65, 1], [4, 110, 1]]",pathophysiology:65/1; history:110/1,0,0.25,"{'pathophysiology': 1, 'epidemiology': 0, 'etiology': 0, 'history': 1, 'physical': 0, 'exams': 0, 'differential': 0, 'therapeutic': 0, 'used categories': 2, 'total annotations': 2, 'ideas': 2}",1,0,0,1,0,0,0,0,2,2,2,3.65,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1.0
01c2bd6e-f4eb-45eb-bcde-448d638ee35d,52,1.0,3.0,"[[1, 52, 1], [3, 72, 1], [1, 137, 2], [2, 181, 1]]",pathophysiology:52/5; etiology:72/1; pathophysiology:137/2; epidemiology:181/1,1,0.28125,"{'pathophysiology': 3, 'epidemiology': 1, 'etiology': 1, 'history': 0, 'physical': 0, 'exams': 0, 'differential': 0, 'therapeutic': 0, 'used categories': 3, 'total annotations': 4, 'ideas': 4}",3,1,1,0,0,0,0,0,3,4,4,4.1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2.0
01db4ec5-29a5-4c9e-876a-675ae4178669,88,4.0,9.0,"[[2, 57, 1], [4, 109, 2], [5, 272, 1], [1, 311, 1], [5, 339, 1], [1, 365, 1], [6, 423, 2], [1, 465, 1], [8, 502, 7]]",epidemiology:57/1; history:109/2; physical:272/3; pathophysiology:311/5; physical:339/1; pathophysiology:365/1; exams:423/2; pathophysiology:465/1; therapeutic:502/7,3,0.5,"{'pathophysiology': 3, 'epidemiology': 1, 'etiology': 0, 'history': 2, 'physical': 2, 'exams': 2, 'differential': 0, 'therapeutic': 7, 'used categories': 6, 'total annotations': 9, 'ideas': 9}",3,1,0,2,2,2,0,7,6,9,9,8.9,2,2,2,2,2,2,1,1,2,2,0,0,2,2,2,2,6.0
0301660c-f987-4be4-898e-7a45e3bb5a8c,69,2.0,4.0,"[[3, 42, 1], [4, 107, 1], [6, 130, 1], [8, 189, 2]]",etiology:42/1; history:107/1; exams:130/1; therapeutic:189/2,0,0.5,"{'pathophysiology': 0, 'epidemiology': 0, 'etiology': 1, 'history': 1, 'physical': 0, 'exams': 1, 'differential': 0, 'therapeutic': 2, 'used categories': 4, 'total annotations': 4, 'ideas': 4}",0,0,1,1,0,1,0,2,4,4,4,5.45,1,1,0,0,2,2,1,1,1,1,0,0,2,2,2,2,6.0
03136ba8-5fcb-4f91-bb8a-30b4146da61b,58,1.0,1.0,"[[7, 21, 1], [3, 28, 1], [5, 59, 1], [1, 115, 1], [6, 141, 1]]",differential:21/1; etiology:28/1; physical:59/1; pathophysiology:115/1; exams:141/1,0,0.625,"{'pathophysiology': 1, 'epidemiology': 0, 'etiology': 1, 'history': 0, 'physical': 1, 'exams': 1, 'differential': 1, 'therapeutic': 0, 'used categories': 5, 'total annotations': 5, 'ideas': 5}",1,0,1,0,1,1,1,0,5,5,5,3.4,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,2.0
04e6a9df-ba49-40e7-bf30-993433818c2e,85,3.0,5.0,"[[2, 53, 1], [4, 66, 1], [1, 93, 1], [3, 121, 1], [1, 156, 5], [5, 307, 1], [1, 351, 1], [3, 384, 1], [8, 397, 3]]",epidemiology:53/1; history:66/1; pathophysiology:93/13; etiology:121/3; pathophysiology:156/5; physical:307/1; pathophysiology:351/1; etiology:384/1; therapeutic:397/3,3,0.5,"{'pathophysiology': 7, 'epidemiology': 1, 'etiology': 2, 'history': 1, 'physical': 1, 'exams': 0, 'differential': 0, 'therapeutic': 3, 'used categories': 6, 'total annotations': 9, 'ideas': 9}",7,1,2,1,1,0,0,3,6,9,9,6.75,2,2,1,1,2,2,1,1,2,2,0,0,2,2,2,2,4.0
05a4a8fe-6c7b-400e-98b8-e46521e6ddd8,57,1.0,2.0,"[[3, 38, 1], [2, 79, 3]]",etiology:38/1; epidemiology:79/3,0,0.25,"{'pathophysiology': 0, 'epidemiology': 3, 'etiology': 1, 'history': 0, 'physical': 0, 'exams': 0, 'differential': 0, 'therapeutic': 0, 'used categories': 2, 'total annotations': 2, 'ideas': 2}",0,3,1,0,0,0,0,0,2,2,2,3.85,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3.0
05dee518-259b-45da-bd76-f5c78d99bfcb,82,3.0,8.0,"[[1, 2, 1], [2, 62, 2], [4, 141, 1], [8, 187, 1], [2, 240, 1], [4, 240, 2], [1, 308, 5], [5, 477, 2], [6, 507, 1], [5, 523, 2], [6, 579, 1], [1, 623, 2], [8, 669, 3]]",pathophysiology:2/15; epidemiology:62/4; history:141/5; therapeutic:187/7; epidemiology:240/1; history:240/2; pathophysiology:308/5; physical:477/6; exams:507/3; physical:523/2; exams:579/1; pathophysiology:623/2; therapeutic:669/3,7,0.3461538461538461,"{'pathophysiology': 8, 'epidemiology': 3, 'etiology': 0, 'history': 3, 'physical': 4, 'exams': 2, 'differential': 0, 'therapeutic': 4, 'used categories': 6, 'total annotations': 13, 'ideas': 12}",8,3,0,3,4,2,0,4,6,13,12,8.1,2,2,1,1,2,2,1,1,2,2,0,0,2,2,2,2,6.0
06ce0202-7cfc-4633-94bf-ce457e4bb581,79,1.0,2.0,"[[3, 54, 1], [1, 64, 6]]",etiology:54/1; pathophysiology:64/6,0,0.25,"{'pathophysiology': 6, 'epidemiology': 0, 'etiology': 1, 'history': 0, 'physical': 0, 'exams': 0, 'differential': 0, 'therapeutic': 0, 'used categories': 2, 'total annotations': 2, 'ideas': 2}",6,0,1,0,0,0,0,0,2,2,2,4.95,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5.0
06d20cd0-67b3-42f8-b2b6-7570865b47bb,57,3.0,7.0,"[[2, 0, 2], [8, 69, 1], [1, 93, 1], [2, 103, 1], [3, 127, 3], [2, 163, 2], [4, 204, 4], [5, 267, 1], [6, 304, 4], [7, 421, 3], [8, 488, 1]]",epidemiology:0/8; therapeutic:69/3; pathophysiology:93/1; epidemiology:103/1; etiology:127/3; epidemiology:163/2; history:204/4; physical:267/1; exams:304/4; differential:421/3; therapeutic:488/1,3,0.7272727272727273,"{'pathophysiology': 1, 'epidemiology': 5, 'etiology': 3, 'history': 4, 'physical': 1, 'exams': 4, 'differential': 3, 'therapeutic': 2, 'used categories': 8, 'total annotations': 11, 'ideas': 11}",1,5,3,4,1,4,3,2,8,11,11,6.35,2,2,1,1,2,2,1,1,2,2,1,1,2,2,2,2,4.0
079a3336-29b0-43c8-b02e-034f8fa3b8e2,89,3.0,7.0,"[[4, 61, 2], [5, 161, 1], [8, 185, 4], [6, 317, 1], [7, 366, 2], [6, 444, 1]]",history:61/2; physical:161/1; therapeutic:185/4; exams:317/3; differential:366/2; exams:444/1,1,0.5208333333333334,"{'pathophysiology': 0, 'epidemiology': 0, 'etiology': 0, 'history': 2, 'physical': 1, 'exams': 2, 'differential': 2, 'therapeutic': 4, 'used categories': 5, 'total annotations': 6, 'ideas': 6}",0,0,0,2,1,2,2,4,5,6,6,7.95,1,1,0,0,2,2,1,1,1,1,1,1,2,2,2,2,5.0
07cac9ed-94fb-40d8-9f47-46d9a7acdfc4,55,2.0,2.0,"[[1, 24, 1], [5, 81, 1], [1, 117, 1], [4, 171, 1]]",pathophysiology:24/3; physical:81/1; pathophysiology:117/1; history:171/1,1,0.28125,"{'pathophysiology': 2, 'epidemiology': 0, 'etiology': 0, 'history': 1, 'physical': 1, 'exams': 0, 'differential': 0, 'therapeutic': 0, 'used categories': 3, 'total annotations': 4, 'ideas': 4}",2,0,0,1,1,0,0,0,3,4,4,3.75,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,2.0
07d6ac2c-07a0-437b-9747-bde9ac312d52,55,2.0,6.0,"[[4, 2, 1], [1, 48, 1], [3, 114, 2], [1, 215, 4], [2, 325, 1], [1, 366, 2]]",history:2/1; pathophysiology:48/13; etiology:114/2; pathophysiology:215/4; epidemiology:325/1; pathophysiology:366/2,2,0.3333333333333333,"{'pathophysiology': 7, 'epidemiology': 1, 'etiology': 2, 'history': 1, 'physical': 0, 'exams': 0, 'differential': 0, 'therapeutic': 0, 'used categories': 4, 'total annotations': 6, 'ideas': 6}",7,1,2,1,0,0,0,0,4,6,6,5.75,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1.0
