annotation id,objective test score,organization level,global score,categories ordered,self order grouped,self order score,normalized self order score,category statistics,pathophysiology,epidemiology,etiology,history,physical,exams,differential,therapeutic,used categories,total annotations,ideas,computed score,cluster kmeans emb,cluster kmeans 3 emb,cluster kmeans cat,cluster kmeans 3 cat,cluster agg emb,cluster agg 3 emb,cluster agg cat,cluster agg 3 cat,cluster gmm emb,cluster gmm 3 emb,cluster gmm cat,cluster gmm 3 cat,cluster birch emb,cluster birch 3 emb,cluster birch cat,cluster birch 3 cat,year
001828aa-2264-4ccc-97f7-009ace6053d0,78,3.0,7.0,"[[1, 2, 2], [3, 84, 1], [5, 129, 4], [4, 252, 2], [6, 303, 1], [8, 388, 1]]",pathophysiology:2/2; etiology:84/1; physical:129/4; history:252/2; exams:303/1; therapeutic:388/1,0,0.75,"{'pathophysiology': 2, 'epidemiology': 0, 'etiology': 1, 'history': 2, 'physical': 4, 'exams': 1, 'differential': 0, 'therapeutic': 1, 'used categories': 6, 'total annotations': 6, 'ideas': 6}",2,0,1,2,4,1,0,1,6,6,6,7.4,2,2,3,1,2,2,3,1,2,2,2,1,2,2,4,2,5.0
003f53c7-d29c-4392-9582-33f5e6d9b326,67,3.0,7.0,"[[1, 2, 1], [4, 2, 1], [3, 82, 1], [2, 82, 1], [1, 182, 4], [4, 418, 2], [5, 418, 7], [6, 789, 3]]",pathophysiology:2/9; history:2/5; epidemiology:82/1; etiology:82/1; pathophysiology:182/4; history:418/2; physical:418/7; exams:789/3,2,0.5625,"{'pathophysiology': 5, 'epidemiology': 1, 'etiology': 1, 'history': 3, 'physical': 7, 'exams': 3, 'differential': 0, 'therapeutic': 0, 'used categories': 6, 'total annotations': 8, 'ideas': 5}",5,1,1,3,7,3,0,0,6,8,5,6.85,2,2,2,1,2,2,2,1,2,2,4,1,2,2,4,2,5.0
018d5c56-a434-4629-a8e7-4812c6c235ce,53,1.0,2.0,"[[1, 0, 4]]",pathophysiology:0/4,0,0.125,"{'pathophysiology': 4, 'epidemiology': 0, 'etiology': 0, 'history': 0, 'physical': 0, 'exams': 0, 'differential': 0, 'therapeutic': 0, 'used categories': 1, 'total annotations': 1, 'ideas': 1}",4,0,0,0,0,0,0,0,1,1,1,3.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
01c2bd6e-f4eb-45eb-bcde-448d638ee35d,52,1.0,3.0,"[[1, 3, 3], [3, 122, 3]]",pathophysiology:3/3; etiology:122/3,0,0.25,"{'pathophysiology': 3, 'epidemiology': 0, 'etiology': 3, 'history': 0, 'physical': 0, 'exams': 0, 'differential': 0, 'therapeutic': 0, 'used categories': 2, 'total annotations': 2, 'ideas': 2}",3,0,3,0,0,0,0,0,2,2,2,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
01db4ec5-29a5-4c9e-876a-675ae4178669,88,4.0,9.0,"[[1, 2, 1], [3, 57, 1], [5, 109, 3], [1, 311, 2], [4, 423, 1], [5, 423, 1], [6, 433, 1], [1, 465, 1], [8, 502, 5]]",pathophysiology:2/7; etiology:57/1; physical:109/5; pathophysiology:311/2; history:423/1; physical:423/1; exams:433/1; pathophysiology:465/1; therapeutic:502/5,3,0.5,"{'pathophysiology': 4, 'epidemiology': 0, 'etiology': 1, 'history': 1, 'physical': 4, 'exams': 1, 'differential': 0, 'therapeutic': 5, 'used categories': 6, 'total annotations': 9, 'ideas': 8}",4,0,1,1,4,1,0,5,6,9,8,8.9,2,2,5,2,2,2,5,2,2,2,2,1,2,2,4,2,6.0
0301660c-f987-4be4-898e-7a45e3bb5a8c,69,2.0,4.0,"[[1, 0, 1], [3, 42, 1], [5, 107, 1], [4, 130, 1], [8, 189, 2]]",pathophysiology:0/1; etiology:42/1; physical:107/1; history:130/1; therapeutic:189/2,0,0.625,"{'pathophysiology': 1, 'epidemiology': 0, 'etiology': 1, 'history': 1, 'physical': 1, 'exams': 0, 'differential': 0, 'therapeutic': 2, 'used categories': 5, 'total annotations': 5, 'ideas': 5}",1,0,1,1,1,0,0,2,5,5,5,5.45,2,2,3,1,2,2,3,1,2,2,2,1,2,2,4,2,6.0
03136ba8-5fcb-4f91-bb8a-30b4146da61b,58,1.0,1.0,"[[1, 21, 1], [3, 21, 2], [5, 59, 1], [1, 115, 1], [5, 141, 1], [6, 167, 1]]",pathophysiology:21/3; etiology:21/2; physical:59/3; pathophysiology:115/1; physical:141/1; exams:167/1,2,0.3333333333333333,"{'pathophysiology': 2, 'epidemiology': 0, 'etiology': 2, 'history': 0, 'physical': 2, 'exams': 1, 'differential': 0, 'therapeutic': 0, 'used categories': 4, 'total annotations': 6, 'ideas': 5}",2,0,2,0,2,1,0,0,4,6,5,3.4,1,1,3,1,1,1,3,1,1,1,2,1,1,1,2,1,2.0
04e6a9df-ba49-40e7-bf30-993433818c2e,85,3.0,5.0,"[[2, 6, 2], [4, 66, 1], [1, 93, 1], [3, 121, 1], [1, 156, 4], [5, 307, 1], [1, 351, 1], [8, 410, 1], [3, 445, 1]]",epidemiology:6/2; history:66/1; pathophysiology:93/11; etiology:121/3; pathophysiology:156/4; physical:307/1; pathophysiology:351/1; therapeutic:410/1; etiology:445/1,3,0.5,"{'pathophysiology': 6, 'epidemiology': 2, 'etiology': 2, 'history': 1, 'physical': 1, 'exams': 0, 'differential': 0, 'therapeutic': 1, 'used categories': 6, 'total annotations': 9, 'ideas': 9}",6,2,2,1,1,0,0,1,6,9,9,6.75,2,2,4,2,2,2,4,2,2,2,4,1,2,2,6,2,4.0
05a4a8fe-6c7b-400e-98b8-e46521e6ddd8,57,1.0,2.0,"[[1, 2, 1], [3, 38, 4]]",pathophysiology:2/1; etiology:38/4,0,0.25,"{'pathophysiology': 1, 'epidemiology': 0, 'etiology': 4, 'history': 0, 'physical': 0, 'exams': 0, 'differential': 0, 'therapeutic': 0, 'used categories': 2, 'total annotations': 2, 'ideas': 2}",1,0,4,0,0,0,0,0,2,2,2,3.85,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2,1,3.0
05dee518-259b-45da-bd76-f5c78d99bfcb,82,3.0,8.0,"[[1, 2, 1], [3, 2, 1], [2, 54, 2], [3, 141, 3], [1, 338, 4], [4, 477, 2], [5, 523, 2], [4, 623, 1], [7, 641, 1], [8, 692, 3]]",pathophysiology:2/9; etiology:2/7; epidemiology:54/2; etiology:141/3; pathophysiology:338/4; history:477/4; physical:523/2; history:623/1; differential:641/1; therapeutic:692/3,3,0.6124999999999999,"{'pathophysiology': 5, 'epidemiology': 2, 'etiology': 4, 'history': 3, 'physical': 2, 'exams': 0, 'differential': 1, 'therapeutic': 3, 'used categories': 7, 'total annotations': 10, 'ideas': 9}",5,2,4,3,2,0,1,3,7,10,9,8.1,2,2,4,2,2,2,4,2,2,2,1,2,2,2,6,2,6.0
