annotation id,objective test score,organization level,global score,categories ordered,self order grouped,self order score,normalized self order score,clustering free recall,category statistics,pathophysiology,epidemiology,etiology,history,physical,exams,differential,therapeutic,used categories,total annotations,ideas,computed score,cluster kmeans emb,cluster kmeans 3 emb,cluster kmeans cat,cluster kmeans 3 cat,cluster agg emb,cluster agg 3 emb,cluster agg cat,cluster agg 3 cat,cluster gmm emb,cluster gmm 3 emb,cluster gmm cat,cluster gmm 3 cat,cluster birch emb,cluster birch 3 emb,cluster birch cat,cluster birch 3 cat,year
001828aa-2264-4ccc-97f7-009ace6053d0,78,3.0,7.0,"[[1, 23, 1], [2, 84, 1], [4, 110, 1], [5, 129, 6], [4, 252, 2], [6, 303, 2], [8, 359, 2]]",pathophysiology:23/1; epidemiology:84/1; history:110/5; physical:129/6; history:252/2; exams:303/2; therapeutic:359/2,1,0.6428571428571429,-0.4000000000000002,"{'pathophysiology': 1, 'epidemiology': 1, 'etiology': 0, 'history': 3, 'physical': 6, 'exams': 2, 'differential': 0, 'therapeutic': 2, 'used categories': 6, 'total annotations': 7, 'ideas': 7}",1,1,0,3,6,2,0,2,6,7,7,7.4,4,2,1,1,4,2,1,1,4,1,0,0,4,2,2,2,5.0
003f53c7-d29c-4392-9582-33f5e6d9b326,67,3.0,7.0,"[[1, 2, 2], [2, 82, 1], [4, 93, 1], [3, 131, 2], [1, 157, 8], [5, 378, 1], [4, 408, 2], [5, 442, 6], [8, 707, 1], [4, 743, 1], [6, 772, 2], [1, 847, 1]]",pathophysiology:2/20; epidemiology:82/1; history:93/7; etiology:131/2; pathophysiology:157/8; physical:378/13; history:408/2; physical:442/6; therapeutic:707/1; history:743/1; exams:772/2; pathophysiology:847/1,5,0.5104166666666666,-0.3043478260869565,"{'pathophysiology': 11, 'epidemiology': 1, 'etiology': 2, 'history': 4, 'physical': 7, 'exams': 2, 'differential': 0, 'therapeutic': 1, 'used categories': 7, 'total annotations': 12, 'ideas': 12}",11,1,2,4,7,2,0,1,7,12,12,6.85,4,2,1,1,4,2,1,1,4,1,0,0,4,2,2,2,5.0
018d5c56-a434-4629-a8e7-4812c6c235ce,53,1.0,2.0,"[[1, 65, 1], [5, 122, 1]]",pathophysiology:65/1; physical:122/1,0,0.25,0.0/0.0,"{'pathophysiology': 1, 'epidemiology': 0, 'etiology': 0, 'history': 0, 'physical': 1, 'exams': 0, 'differential': 0, 'therapeutic': 0, 'used categories': 2, 'total annotations': 2, 'ideas': 2}",1,0,0,0,1,0,0,0,2,2,2,3.65,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1.0
01c2bd6e-f4eb-45eb-bcde-448d638ee35d,52,1.0,3.0,"[[1, 3, 5], [3, 181, 1]]",pathophysiology:3/5; etiology:181/1,0,0.25,0.0/0.0,"{'pathophysiology': 5, 'epidemiology': 0, 'etiology': 1, 'history': 0, 'physical': 0, 'exams': 0, 'differential': 0, 'therapeutic': 0, 'used categories': 2, 'total annotations': 2, 'ideas': 2}",5,0,1,0,0,0,0,0,2,2,2,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
01db4ec5-29a5-4c9e-876a-675ae4178669,88,4.0,9.0,"[[1, 13, 1], [3, 57, 1], [4, 109, 2], [5, 163, 6], [1, 365, 1], [6, 423, 2], [1, 465, 1], [8, 502, 7]]",pathophysiology:13/5; etiology:57/1; history:109/2; physical:163/6; pathophysiology:365/1; exams:423/2; pathophysiology:465/1; therapeutic:502/7,2,0.5625,-0.6,"{'pathophysiology': 3, 'epidemiology': 0, 'etiology': 1, 'history': 2, 'physical': 6, 'exams': 2, 'differential': 0, 'therapeutic': 7, 'used categories': 6, 'total annotations': 8, 'ideas': 8}",3,0,1,2,6,2,0,7,6,8,8,8.9,3,2,1,1,4,2,1,1,3,2,0,0,4,2,2,2,6.0
0301660c-f987-4be4-898e-7a45e3bb5a8c,69,2.0,4.0,"[[3, 42, 1], [5, 107, 1], [4, 130, 1], [8, 189, 1]]",etiology:42/1; physical:107/1; history:130/1; therapeutic:189/1,0,0.5,0.0/0.0,"{'pathophysiology': 0, 'epidemiology': 0, 'etiology': 1, 'history': 1, 'physical': 1, 'exams': 0, 'differential': 0, 'therapeutic': 1, 'used categories': 4, 'total annotations': 4, 'ideas': 4}",0,0,1,1,1,0,0,1,4,4,4,5.45,3,1,0,0,3,2,0,0,1,2,0,0,3,2,2,2,6.0
03136ba8-5fcb-4f91-bb8a-30b4146da61b,58,1.0,1.0,"[[7, 21, 1], [3, 28, 1], [5, 59, 1], [1, 115, 1], [6, 141, 1]]",differential:21/1; etiology:28/1; physical:59/1; pathophysiology:115/1; exams:141/1,0,0.625,0.0/0.0,"{'pathophysiology': 1, 'epidemiology': 0, 'etiology': 1, 'history': 0, 'physical': 1, 'exams': 1, 'differential': 1, 'therapeutic': 0, 'used categories': 5, 'total annotations': 5, 'ideas': 5}",1,0,1,0,1,1,1,0,5,5,5,3.4,2,1,0,0,1,1,0,0,2,0,1,1,1,1,1,1,2.0
04e6a9df-ba49-40e7-bf30-993433818c2e,85,3.0,5.0,"[[2, 43, 2], [1, 93, 2], [4, 184, 2], [1, 252, 2], [5, 307, 1], [7, 351, 1], [8, 397, 2]]",epidemiology:43/2; pathophysiology:93/6; history:184/2; pathophysiology:252/2; physical:307/1; differential:351/1; therapeutic:397/2,1,0.6428571428571429,-0.4000000000000002,"{'pathophysiology': 4, 'epidemiology': 2, 'etiology': 0, 'history': 2, 'physical': 1, 'exams': 0, 'differential': 1, 'therapeutic': 2, 'used categories': 6, 'total annotations': 7, 'ideas': 7}",4,2,0,2,1,0,1,2,6,7,7,6.75,4,2,1,1,4,2,1,1,4,1,1,1,4,2,2,2,4.0
05a4a8fe-6c7b-400e-98b8-e46521e6ddd8,57,1.0,2.0,"[[3, 29, 2], [2, 105, 2]]",etiology:29/2; epidemiology:105/2,0,0.25,0.0/0.0,"{'pathophysiology': 0, 'epidemiology': 2, 'etiology': 2, 'history': 0, 'physical': 0, 'exams': 0, 'differential': 0, 'therapeutic': 0, 'used categories': 2, 'total annotations': 2, 'ideas': 2}",0,2,2,0,0,0,0,0,2,2,2,3.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
05dee518-259b-45da-bd76-f5c78d99bfcb,82,3.0,8.0,"[[1, 2, 1], [2, 72, 2], [8, 141, 2], [3, 240, 2], [1, 338, 4], [5, 477, 2], [6, 507, 3], [7, 579, 1], [4, 623, 2], [8, 669, 4]]",pathophysiology:2/9; epidemiology:72/2; therapeutic:141/10; etiology:240/2; pathophysiology:338/4; physical:477/2; exams:507/3; differential:579/1; history:623/2; therapeutic:669/4,2,0.8,-0.24999999999999994,"{'pathophysiology': 5, 'epidemiology': 2, 'etiology': 2, 'history': 2, 'physical': 2, 'exams': 3, 'differential': 1, 'therapeutic': 6, 'used categories': 8, 'total annotations': 10, 'ideas': 10}",5,2,2,2,2,3,1,6,8,10,10,8.1,4,2,2,2,4,2,1,1,4,1,1,1,4,2,2,2,6.0
