annotation id,objective test score,organization level,global score,categories ordered,self order grouped,self order score,normalized self order score,category statistics,pathophysiology,epidemiology,etiology,history,physical,exams,differential,therapeutic,used categories,total annotations,ideas,computed score,cluster kmeans emb,cluster kmeans 3 emb,cluster kmeans cat,cluster kmeans 3 cat,cluster agg emb,cluster agg 3 emb,cluster agg cat,cluster agg 3 cat,cluster gmm emb,cluster gmm 3 emb,cluster gmm cat,cluster gmm 3 cat,cluster birch emb,cluster birch 3 emb,cluster birch cat,cluster birch 3 cat,year
001828aa-2264-4ccc-97f7-009ace6053d0,78,3.0,7.0,"[[1, 23, 1], [2, 84, 1], [5, 129, 4], [4, 252, 2], [6, 303, 1], [8, 388, 1]]",pathophysiology:23/1; epidemiology:84/1; physical:129/4; history:252/2; exams:303/1; therapeutic:388/1,0,0.75,"{'pathophysiology': 1, 'epidemiology': 1, 'etiology': 0, 'history': 2, 'physical': 4, 'exams': 1, 'differential': 0, 'therapeutic': 1, 'used categories': 6, 'total annotations': 6, 'ideas': 6}",1,1,0,2,4,1,0,1,6,6,6,7.4,1,1,1,1,1,1,1,1,2,2,0,0,1,1,1,1,5.0
003f53c7-d29c-4392-9582-33f5e6d9b326,67,3.0,7.0,"[[2, 82, 2], [1, 182, 6], [4, 418, 2], [5, 454, 6], [6, 743, 4]]",epidemiology:82/2; pathophysiology:182/6; history:418/2; physical:454/6; exams:743/4,0,0.625,"{'pathophysiology': 6, 'epidemiology': 2, 'etiology': 0, 'history': 2, 'physical': 6, 'exams': 4, 'differential': 0, 'therapeutic': 0, 'used categories': 5, 'total annotations': 5, 'ideas': 5}",6,2,0,2,6,4,0,0,5,5,5,6.85,1,1,1,1,1,1,2,2,1,1,0,0,1,1,1,1,5.0
018d5c56-a434-4629-a8e7-4812c6c235ce,53,1.0,2.0,"[[1, 65, 1], [5, 110, 1]]",pathophysiology:65/1; physical:110/1,0,0.25,"{'pathophysiology': 1, 'epidemiology': 0, 'etiology': 0, 'history': 0, 'physical': 1, 'exams': 0, 'differential': 0, 'therapeutic': 0, 'used categories': 2, 'total annotations': 2, 'ideas': 2}",1,0,0,0,1,0,0,0,2,2,2,3.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
01c2bd6e-f4eb-45eb-bcde-448d638ee35d,52,1.0,3.0,"[[1, 72, 3], [3, 72, 1], [2, 181, 1]]",pathophysiology:72/3; etiology:72/1; epidemiology:181/1,0,0.375,"{'pathophysiology': 3, 'epidemiology': 1, 'etiology': 1, 'history': 0, 'physical': 0, 'exams': 0, 'differential': 0, 'therapeutic': 0, 'used categories': 3, 'total annotations': 3, 'ideas': 2}",3,1,1,0,0,0,0,0,3,3,2,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
01db4ec5-29a5-4c9e-876a-675ae4178669,88,4.0,9.0,"[[1, 2, 1], [3, 13, 1], [2, 13, 1], [4, 109, 4], [5, 272, 3], [6, 384, 2], [1, 465, 1], [8, 530, 5]]",pathophysiology:2/3; epidemiology:13/1; etiology:13/1; history:109/4; physical:272/3; exams:384/2; pathophysiology:465/1; therapeutic:530/5,1,0.765625,"{'pathophysiology': 2, 'epidemiology': 1, 'etiology': 1, 'history': 4, 'physical': 3, 'exams': 2, 'differential': 0, 'therapeutic': 5, 'used categories': 7, 'total annotations': 8, 'ideas': 7}",2,1,1,4,3,2,0,5,7,8,7,8.9,1,1,1,1,1,1,2,2,2,2,0,0,1,1,1,1,6.0
0301660c-f987-4be4-898e-7a45e3bb5a8c,69,2.0,4.0,"[[4, 0, 1], [3, 15, 1], [2, 15, 1], [6, 67, 1], [4, 107, 2], [8, 189, 2]]",history:0/5; epidemiology:15/1; etiology:15/1; exams:67/1; history:107/2; therapeutic:189/2,1,0.5208333333333334,"{'pathophysiology': 0, 'epidemiology': 1, 'etiology': 1, 'history': 3, 'physical': 0, 'exams': 1, 'differential': 0, 'therapeutic': 2, 'used categories': 5, 'total annotations': 6, 'ideas': 5}",0,1,1,3,0,1,0,2,5,6,5,5.45,2,2,0,0,2,2,1,1,2,2,0,0,2,2,2,2,6.0
03136ba8-5fcb-4f91-bb8a-30b4146da61b,58,1.0,1.0,"[[2, 21, 2], [5, 59, 1], [1, 115, 1], [6, 141, 1]]",epidemiology:21/2; physical:59/1; pathophysiology:115/1; exams:141/1,0,0.5,"{'pathophysiology': 1, 'epidemiology': 2, 'etiology': 0, 'history': 0, 'physical': 1, 'exams': 1, 'differential': 0, 'therapeutic': 0, 'used categories': 4, 'total annotations': 4, 'ideas': 4}",1,2,0,0,1,1,0,0,4,4,4,3.4,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,2.0
04e6a9df-ba49-40e7-bf30-993433818c2e,85,3.0,5.0,"[[2, 6, 2], [4, 66, 1], [1, 121, 4], [5, 239, 1], [6, 307, 1], [8, 351, 3]]",epidemiology:6/2; history:66/1; pathophysiology:121/4; physical:239/1; exams:307/1; therapeutic:351/3,0,0.75,"{'pathophysiology': 4, 'epidemiology': 2, 'etiology': 0, 'history': 1, 'physical': 1, 'exams': 1, 'differential': 0, 'therapeutic': 3, 'used categories': 6, 'total annotations': 6, 'ideas': 6}",4,2,0,1,1,1,0,3,6,6,6,6.75,1,1,0,0,1,1,1,1,2,2,0,0,1,1,1,1,4.0
05a4a8fe-6c7b-400e-98b8-e46521e6ddd8,57,1.0,2.0,"[[2, 19, 4]]",epidemiology:19/4,0,0.125,"{'pathophysiology': 0, 'epidemiology': 4, 'etiology': 0, 'history': 0, 'physical': 0, 'exams': 0, 'differential': 0, 'therapeutic': 0, 'used categories': 1, 'total annotations': 1, 'ideas': 1}",0,4,0,0,0,0,0,0,1,1,1,3.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
05dee518-259b-45da-bd76-f5c78d99bfcb,82,3.0,8.0,"[[2, 2, 5], [4, 240, 2], [1, 338, 4], [4, 477, 2], [6, 523, 3], [4, 623, 1], [8, 641, 4]]",epidemiology:2/5; history:240/8; pathophysiology:338/4; history:477/2; exams:523/3; history:623/1; therapeutic:641/4,2,0.4464285714285714,"{'pathophysiology': 4, 'epidemiology': 5, 'etiology': 0, 'history': 5, 'physical': 0, 'exams': 3, 'differential': 0, 'therapeutic': 4, 'used categories': 5, 'total annotations': 7, 'ideas': 7}",4,5,0,5,0,3,0,4,5,7,7,8.1,2,2,1,1,2,2,1,1,2,2,0,0,2,2,2,2,6.0
