annotation id,objective test score,organization level,global score,categories ordered,self order grouped,self order score,normalized self order score,category statistics,pathophysiology,epidemiology,etiology,history,physical,exams,differential,therapeutic,used categories,total annotations,ideas,computed score,cluster kmeans emb,cluster kmeans 3 emb,cluster kmeans cat,cluster kmeans 3 cat,cluster agg emb,cluster agg 3 emb,cluster agg cat,cluster agg 3 cat,cluster gmm emb,cluster gmm 3 emb,cluster gmm cat,cluster gmm 3 cat,cluster birch emb,cluster birch 3 emb,cluster birch cat,cluster birch 3 cat,year
001828aa-2264-4ccc-97f7-009ace6053d0,78,3.0,7.0,"[[1, 30, 1], [2, 94, 1], [4, 110, 1], [5, 129, 4], [4, 252, 2], [6, 303, 2], [8, 359, 2]]",pathophysiology:30/1; epidemiology:94/1; history:110/5; physical:129/4; history:252/2; exams:303/2; therapeutic:359/2,1,0.6428571428571429,"{'pathophysiology': 1, 'epidemiology': 1, 'etiology': 0, 'history': 3, 'physical': 4, 'exams': 2, 'differential': 0, 'therapeutic': 2, 'used categories': 6, 'total annotations': 7, 'ideas': 7}",1,1,0,3,4,2,0,2,6,7,7,7.4,2,2,1,1,2,2,1,1,2,2,1,1,2,2,2,2,5.0
003f53c7-d29c-4392-9582-33f5e6d9b326,67,3.0,7.0,"[[1, 2, 1], [2, 82, 1], [3, 93, 3], [1, 157, 8], [4, 378, 3], [5, 454, 6], [6, 707, 1], [4, 743, 1], [6, 772, 3]]",pathophysiology:2/17; epidemiology:82/1; etiology:93/3; pathophysiology:157/8; history:378/5; physical:454/6; exams:707/7; history:743/1; exams:772/3,3,0.5,"{'pathophysiology': 9, 'epidemiology': 1, 'etiology': 3, 'history': 4, 'physical': 6, 'exams': 4, 'differential': 0, 'therapeutic': 0, 'used categories': 6, 'total annotations': 9, 'ideas': 9}",9,1,3,4,6,4,0,0,6,9,9,6.85,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5.0
018d5c56-a434-4629-a8e7-4812c6c235ce,53,1.0,2.0,"[[1, 0, 4]]",pathophysiology:0/4,0,0.125,"{'pathophysiology': 4, 'epidemiology': 0, 'etiology': 0, 'history': 0, 'physical': 0, 'exams': 0, 'differential': 0, 'therapeutic': 0, 'used categories': 1, 'total annotations': 1, 'ideas': 1}",4,0,0,0,0,0,0,0,1,1,1,3.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
01c2bd6e-f4eb-45eb-bcde-448d638ee35d,52,1.0,3.0,"[[1, 3, 3], [7, 122, 2], [3, 181, 1]]",pathophysiology:3/3; differential:122/2; etiology:181/1,0,0.375,"{'pathophysiology': 3, 'epidemiology': 0, 'etiology': 1, 'history': 0, 'physical': 0, 'exams': 0, 'differential': 2, 'therapeutic': 0, 'used categories': 3, 'total annotations': 3, 'ideas': 3}",3,0,1,0,0,0,2,0,3,3,3,4.1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,2.0
01db4ec5-29a5-4c9e-876a-675ae4178669,88,4.0,9.0,"[[1, 20, 1], [3, 57, 1], [4, 109, 2], [5, 272, 1], [1, 311, 1], [5, 339, 1], [1, 365, 1], [6, 384, 3], [1, 465, 1], [8, 502, 7]]",pathophysiology:20/7; etiology:57/1; history:109/2; physical:272/3; pathophysiology:311/1; physical:339/1; pathophysiology:365/1; exams:384/3; pathophysiology:465/1; therapeutic:502/7,4,0.4499999999999999,"{'pathophysiology': 4, 'epidemiology': 0, 'etiology': 1, 'history': 2, 'physical': 2, 'exams': 3, 'differential': 0, 'therapeutic': 7, 'used categories': 6, 'total annotations': 10, 'ideas': 10}",4,0,1,2,2,3,0,7,6,10,10,8.9,2,2,2,2,2,2,1,1,2,2,1,1,2,2,2,2,6.0
0301660c-f987-4be4-898e-7a45e3bb5a8c,69,2.0,4.0,"[[1, 0, 1], [3, 42, 1], [6, 67, 1], [4, 107, 2], [8, 189, 2]]",pathophysiology:0/1; etiology:42/1; exams:67/1; history:107/2; therapeutic:189/2,0,0.625,"{'pathophysiology': 1, 'epidemiology': 0, 'etiology': 1, 'history': 2, 'physical': 0, 'exams': 1, 'differential': 0, 'therapeutic': 2, 'used categories': 5, 'total annotations': 5, 'ideas': 5}",1,0,1,2,0,1,0,2,5,5,5,5.45,2,2,0,0,2,2,0,0,2,2,1,1,2,2,2,2,6.0
03136ba8-5fcb-4f91-bb8a-30b4146da61b,58,1.0,1.0,"[[7, 21, 1], [3, 28, 1], [5, 59, 1], [1, 115, 1], [6, 141, 1]]",differential:21/1; etiology:28/1; physical:59/1; pathophysiology:115/1; exams:141/1,0,0.625,"{'pathophysiology': 1, 'epidemiology': 0, 'etiology': 1, 'history': 0, 'physical': 1, 'exams': 1, 'differential': 1, 'therapeutic': 0, 'used categories': 5, 'total annotations': 5, 'ideas': 5}",1,0,1,0,1,1,1,0,5,5,5,3.4,1,1,0,0,2,2,0,0,1,1,0,0,2,2,2,2,2.0
04e6a9df-ba49-40e7-bf30-993433818c2e,85,3.0,5.0,"[[2, 13, 2], [3, 66, 1], [1, 93, 1], [3, 121, 1], [1, 156, 5], [6, 307, 1], [1, 351, 1], [3, 384, 1], [8, 397, 3]]",epidemiology:13/2; etiology:66/5; pathophysiology:93/13; etiology:121/1; pathophysiology:156/5; exams:307/1; pathophysiology:351/1; etiology:384/1; therapeutic:397/3,4,0.3472222222222222,"{'pathophysiology': 7, 'epidemiology': 2, 'etiology': 3, 'history': 0, 'physical': 0, 'exams': 1, 'differential': 0, 'therapeutic': 3, 'used categories': 5, 'total annotations': 9, 'ideas': 9}",7,2,3,0,0,1,0,3,5,9,9,6.75,2,2,1,1,2,2,1,1,2,2,1,1,2,2,2,2,4.0
05a4a8fe-6c7b-400e-98b8-e46521e6ddd8,57,1.0,2.0,"[[3, 29, 4]]",etiology:29/4,0,0.125,"{'pathophysiology': 0, 'epidemiology': 0, 'etiology': 4, 'history': 0, 'physical': 0, 'exams': 0, 'differential': 0, 'therapeutic': 0, 'used categories': 1, 'total annotations': 1, 'ideas': 1}",0,0,4,0,0,0,0,0,1,1,1,3.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
05dee518-259b-45da-bd76-f5c78d99bfcb,82,3.0,8.0,"[[1, 2, 1], [2, 62, 3], [8, 187, 1], [3, 240, 2], [1, 338, 4], [4, 477, 2], [5, 507, 3], [6, 579, 1], [1, 623, 2], [8, 669, 3]]",pathophysiology:2/13; epidemiology:62/3; therapeutic:187/7; etiology:240/2; pathophysiology:338/4; history:477/2; physical:507/3; exams:579/1; pathophysiology:623/2; therapeutic:669/3,3,0.6124999999999999,"{'pathophysiology': 7, 'epidemiology': 3, 'etiology': 2, 'history': 2, 'physical': 3, 'exams': 1, 'differential': 0, 'therapeutic': 4, 'used categories': 7, 'total annotations': 10, 'ideas': 10}",7,3,2,2,3,1,0,4,7,10,10,8.1,2,2,1,1,2,2,1,1,2,2,1,1,2,2,2,2,6.0
06ce0202-7cfc-4633-94bf-ce457e4bb581,79,1.0,2.0,"[[1, 54, 7]]",pathophysiology:54/7,0,0.125,"{'pathophysiology': 7, 'epidemiology': 0, 'etiology': 0, 'history': 0, 'physical': 0, 'exams': 0, 'differential': 0, 'therapeutic': 0, 'used categories': 1, 'total annotations': 1, 'ideas': 1}",7,0,0,0,0,0,0,0,1,1,1,4.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0
06d20cd0-67b3-42f8-b2b6-7570865b47bb,57,3.0,7.0,"[[2, 8, 2], [8, 69, 1], [1, 93, 1], [3, 103, 4], [4, 204, 5], [6, 304, 4], [7, 421, 3], [1, 488, 1]]",epidemiology:8/2; therapeutic:69/1; pathophysiology:93/3; etiology:103/4; history:204/5; exams:304/4; differential:421/3; pathophysiology:488/1,1,0.765625,"{'pathophysiology': 2, 'epidemiology': 2, 'etiology': 4, 'history': 5, 'physical': 0, 'exams': 4, 'differential': 3, 'therapeutic': 1, 'used categories': 7, 'total annotations': 8, 'ideas': 8}",2,2,4,5,0,4,3,1,7,8,8,6.35,2,2,1,1,2,2,1,1,2,2,2,2,2,2,2,2,4.0
079a3336-29b0-43c8-b02e-034f8fa3b8e2,89,3.0,7.0,"[[2, 18, 1], [4, 145, 2], [8, 185, 4], [7, 317, 1], [8, 366, 1], [7, 400, 1], [6, 444, 1]]",epidemiology:18/1; history:145/2; therapeutic:185/6; differential:317/3; therapeutic:366/1; differential:400/1; exams:444/1,2,0.4464285714285714,"{'pathophysiology': 0, 'epidemiology': 1, 'etiology': 0, 'history': 2, 'physical': 0, 'exams': 1, 'differential': 2, 'therapeutic': 5, 'used categories': 5, 'total annotations': 7, 'ideas': 7}",0,1,0,2,0,1,2,5,5,7,7,7.95,2,2,1,1,2,2,1,1,2,2,2,2,2,2,2,2,5.0
07cac9ed-94fb-40d8-9f47-46d9a7acdfc4,55,2.0,2.0,"[[1, 24, 3], [4, 157, 1]]",pathophysiology:24/3; history:157/1,0,0.25,"{'pathophysiology': 3, 'epidemiology': 0, 'etiology': 0, 'history': 1, 'physical': 0, 'exams': 0, 'differential': 0, 'therapeutic': 0, 'used categories': 2, 'total annotations': 2, 'ideas': 2}",3,0,0,1,0,0,0,0,2,2,2,3.75,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,2.0
07d6ac2c-07a0-437b-9747-bde9ac312d52,55,2.0,6.0,"[[1, 2, 2], [3, 114, 2], [1, 215, 9]]",pathophysiology:2/20; etiology:114/2; pathophysiology:215/9,1,0.1666666666666666,"{'pathophysiology': 11, 'epidemiology': 0, 'etiology': 2, 'history': 0, 'physical': 0, 'exams': 0, 'differential': 0, 'therapeutic': 0, 'used categories': 2, 'total annotations': 3, 'ideas': 3}",11,0,2,0,0,0,0,0,2,3,3,5.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
