annotation id,objective test score,organization level,global score,categories ordered,self order grouped,self order score,normalized self order score,category statistics,pathophysiology,epidemiology,etiology,history,physical,exams,differential,therapeutic,used categories,total annotations,ideas,computed score,cluster kmeans emb,cluster kmeans 3 emb,cluster kmeans cat,cluster kmeans 3 cat,cluster agg emb,cluster agg 3 emb,cluster agg cat,cluster agg 3 cat,cluster gmm emb,cluster gmm 3 emb,cluster gmm cat,cluster gmm 3 cat,cluster birch emb,cluster birch 3 emb,cluster birch cat,cluster birch 3 cat,year
001828aa-2264-4ccc-97f7-009ace6053d0,78,3.0,7.0,"[[1, 23, 1], [2, 84, 1], [5, 129, 4], [4, 252, 2], [6, 303, 1], [8, 388, 1]]",pathophysiology:23/1; epidemiology:84/1; physical:129/4; history:252/2; exams:303/1; therapeutic:388/1,0,0.75,"{'pathophysiology': 1, 'epidemiology': 1, 'etiology': 0, 'history': 2, 'physical': 4, 'exams': 1, 'differential': 0, 'therapeutic': 1, 'used categories': 6, 'total annotations': 6, 'ideas': 6}",1,1,0,2,4,1,0,1,6,6,6,7.4,3,2,1,1,4,2,1,1,4,2,2,2,4,2,2,2,5.0
003f53c7-d29c-4392-9582-33f5e6d9b326,67,3.0,7.0,"[[3, 82, 2], [2, 82, 2], [1, 182, 6], [4, 418, 2], [5, 454, 6], [4, 743, 1], [6, 772, 3]]",epidemiology:82/2; etiology:82/2; pathophysiology:182/6; history:418/4; physical:454/6; history:743/1; exams:772/3,1,0.6428571428571429,"{'pathophysiology': 6, 'epidemiology': 2, 'etiology': 2, 'history': 3, 'physical': 6, 'exams': 3, 'differential': 0, 'therapeutic': 0, 'used categories': 6, 'total annotations': 7, 'ideas': 6}",6,2,2,3,6,3,0,0,6,7,6,6.85,2,2,1,1,2,1,2,2,4,2,2,2,2,1,1,1,5.0
018d5c56-a434-4629-a8e7-4812c6c235ce,53,1.0,2.0,"[[1, 65, 1], [5, 110, 1]]",pathophysiology:65/1; physical:110/1,0,0.25,"{'pathophysiology': 1, 'epidemiology': 0, 'etiology': 0, 'history': 0, 'physical': 1, 'exams': 0, 'differential': 0, 'therapeutic': 0, 'used categories': 2, 'total annotations': 2, 'ideas': 2}",1,0,0,0,1,0,0,0,2,2,2,3.65,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.0
01c2bd6e-f4eb-45eb-bcde-448d638ee35d,52,1.0,3.0,"[[3, 72, 1], [1, 122, 2], [3, 181, 1]]",etiology:72/3; pathophysiology:122/2; etiology:181/1,1,0.1666666666666666,"{'pathophysiology': 2, 'epidemiology': 0, 'etiology': 2, 'history': 0, 'physical': 0, 'exams': 0, 'differential': 0, 'therapeutic': 0, 'used categories': 2, 'total annotations': 3, 'ideas': 3}",2,0,2,0,0,0,0,0,2,3,3,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
01db4ec5-29a5-4c9e-876a-675ae4178669,88,4.0,9.0,"[[3, 2, 1], [2, 2, 1], [4, 109, 1], [1, 125, 1], [4, 149, 1], [1, 182, 1], [5, 272, 1], [1, 311, 1], [5, 339, 1], [6, 384, 1], [1, 465, 1], [8, 530, 4]]",epidemiology:2/1; etiology:2/1; history:109/3; pathophysiology:125/7; history:149/1; pathophysiology:182/1; physical:272/3; pathophysiology:311/1; physical:339/1; exams:384/1; pathophysiology:465/1; therapeutic:530/4,5,0.5104166666666666,"{'pathophysiology': 4, 'epidemiology': 1, 'etiology': 1, 'history': 2, 'physical': 2, 'exams': 1, 'differential': 0, 'therapeutic': 4, 'used categories': 7, 'total annotations': 12, 'ideas': 11}",4,1,1,2,2,1,0,4,7,12,11,8.9,4,2,1,1,4,2,2,2,4,2,2,2,4,2,2,2,6.0
0301660c-f987-4be4-898e-7a45e3bb5a8c,69,2.0,4.0,"[[4, 0, 1], [1, 15, 1], [3, 15, 1], [4, 67, 2], [6, 67, 2], [8, 168, 2]]",history:0/5; pathophysiology:15/1; etiology:15/1; history:67/2; exams:67/2; therapeutic:168/2,1,0.5208333333333334,"{'pathophysiology': 1, 'epidemiology': 0, 'etiology': 1, 'history': 3, 'physical': 0, 'exams': 2, 'differential': 0, 'therapeutic': 2, 'used categories': 5, 'total annotations': 6, 'ideas': 4}",1,0,1,3,0,2,0,2,5,6,4,5.45,3,1,0,0,3,2,1,1,3,1,2,2,3,2,2,2,6.0
03136ba8-5fcb-4f91-bb8a-30b4146da61b,58,1.0,1.0,"[[7, 21, 1], [3, 28, 1], [5, 59, 1], [1, 115, 1], [6, 141, 2]]",differential:21/1; etiology:28/1; physical:59/1; pathophysiology:115/1; exams:141/2,0,0.625,"{'pathophysiology': 1, 'epidemiology': 0, 'etiology': 1, 'history': 0, 'physical': 1, 'exams': 2, 'differential': 1, 'therapeutic': 0, 'used categories': 5, 'total annotations': 5, 'ideas': 5}",1,0,1,0,1,2,1,0,5,5,5,3.4,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,2.0
04e6a9df-ba49-40e7-bf30-993433818c2e,85,3.0,5.0,"[[1, 43, 1], [4, 43, 1], [2, 66, 1], [3, 121, 1], [1, 156, 2], [5, 208, 1], [1, 252, 2], [5, 307, 2], [8, 397, 2]]",pathophysiology:43/9; history:43/1; epidemiology:66/1; etiology:121/1; pathophysiology:156/2; physical:208/5; pathophysiology:252/2; physical:307/2; therapeutic:397/2,3,0.5,"{'pathophysiology': 5, 'epidemiology': 1, 'etiology': 1, 'history': 1, 'physical': 3, 'exams': 0, 'differential': 0, 'therapeutic': 2, 'used categories': 6, 'total annotations': 9, 'ideas': 8}",5,1,1,1,3,0,0,2,6,9,8,6.75,4,2,1,1,4,2,1,1,4,2,2,2,4,2,2,2,4.0
05a4a8fe-6c7b-400e-98b8-e46521e6ddd8,57,1.0,2.0,"[[3, 38, 1], [2, 79, 3]]",etiology:38/1; epidemiology:79/3,0,0.25,"{'pathophysiology': 0, 'epidemiology': 3, 'etiology': 1, 'history': 0, 'physical': 0, 'exams': 0, 'differential': 0, 'therapeutic': 0, 'used categories': 2, 'total annotations': 2, 'ideas': 2}",0,3,1,0,0,0,0,0,2,2,2,3.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
05dee518-259b-45da-bd76-f5c78d99bfcb,82,3.0,8.0,"[[2, 2, 4], [4, 240, 1], [1, 338, 4], [4, 477, 2], [5, 523, 2], [6, 579, 1], [1, 623, 1], [4, 623, 1], [8, 641, 4]]",epidemiology:2/4; history:240/7; pathophysiology:338/6; history:477/2; physical:523/2; exams:579/1; pathophysiology:623/1; history:623/1; therapeutic:641/4,3,0.5,"{'pathophysiology': 5, 'epidemiology': 4, 'etiology': 0, 'history': 4, 'physical': 2, 'exams': 1, 'differential': 0, 'therapeutic': 4, 'used categories': 6, 'total annotations': 9, 'ideas': 8}",5,4,0,4,2,1,0,4,6,9,8,8.1,4,2,1,1,4,2,2,2,4,2,2,2,4,2,2,2,6.0
06ce0202-7cfc-4633-94bf-ce457e4bb581,79,1.0,2.0,"[[1, 3, 6]]",pathophysiology:3/6,0,0.125,"{'pathophysiology': 6, 'epidemiology': 0, 'etiology': 0, 'history': 0, 'physical': 0, 'exams': 0, 'differential': 0, 'therapeutic': 0, 'used categories': 1, 'total annotations': 1, 'ideas': 1}",6,0,0,0,0,0,0,0,1,1,1,4.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0
06d20cd0-67b3-42f8-b2b6-7570865b47bb,57,3.0,7.0,"[[2, 31, 1], [3, 127, 3], [4, 229, 4], [6, 336, 3], [1, 421, 4], [8, 488, 1]]",epidemiology:31/1; etiology:127/3; history:229/4; exams:336/3; pathophysiology:421/4; therapeutic:488/1,0,0.75,"{'pathophysiology': 4, 'epidemiology': 1, 'etiology': 3, 'history': 4, 'physical': 0, 'exams': 3, 'differential': 0, 'therapeutic': 1, 'used categories': 6, 'total annotations': 6, 'ideas': 6}",4,1,3,4,0,3,0,1,6,6,6,6.35,4,2,1,1,4,2,1,1,4,2,2,2,4,2,2,2,4.0
079a3336-29b0-43c8-b02e-034f8fa3b8e2,89,3.0,7.0,"[[3, 61, 1], [2, 61, 1], [4, 145, 2], [5, 145, 2], [8, 185, 4], [4, 317, 1], [6, 317, 1], [8, 359, 1], [7, 382, 1], [1, 444, 1], [6, 444, 1]]",epidemiology:61/1; etiology:61/1; history:145/4; physical:145/2; therapeutic:185/6; history:317/1; exams:317/3; therapeutic:359/1; differential:382/1; pathophysiology:444/1; exams:444/1,3,0.7272727272727273,"{'pathophysiology': 1, 'epidemiology': 1, 'etiology': 1, 'history': 3, 'physical': 2, 'exams': 2, 'differential': 1, 'therapeutic': 5, 'used categories': 8, 'total annotations': 11, 'ideas': 7}",1,1,1,3,2,2,1,5,8,11,7,7.95,4,2,2,2,4,2,2,2,4,2,1,1,4,2,2,2,5.0
07cac9ed-94fb-40d8-9f47-46d9a7acdfc4,55,2.0,2.0,"[[1, 24, 3], [4, 171, 1]]",pathophysiology:24/3; history:171/1,0,0.25,"{'pathophysiology': 3, 'epidemiology': 0, 'etiology': 0, 'history': 1, 'physical': 0, 'exams': 0, 'differential': 0, 'therapeutic': 0, 'used categories': 2, 'total annotations': 2, 'ideas': 2}",3,0,0,1,0,0,0,0,2,2,2,3.75,2,1,0,0,2,1,0,0,0,0,0,0,2,1,1,1,2.0
07d6ac2c-07a0-437b-9747-bde9ac312d52,55,2.0,6.0,"[[1, 48, 1], [3, 48, 2], [1, 147, 5], [2, 325, 1], [1, 366, 2]]",pathophysiology:48/10; etiology:48/2; epidemiology:325/1; pathophysiology:366/2,1,0.28125,"{'pathophysiology': 8, 'epidemiology': 1, 'etiology': 2, 'history': 0, 'physical': 0, 'exams': 0, 'differential': 0, 'therapeutic': 0, 'used categories': 3, 'total annotations': 5, 'ideas': 4}",8,1,2,0,0,0,0,0,3,5,4,5.75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0
08abb5f3-9c74-40cc-b6be-3c733791e065,56,1.0,1.0,"[[5, 5, 2], [6, 77, 1], [1, 109, 1], [5, 109, 1]]",physical:5/4; exams:77/1; pathophysiology:109/1; physical:109/1,1,0.28125,"{'pathophysiology': 1, 'epidemiology': 0, 'etiology': 0, 'history': 0, 'physical': 3, 'exams': 1, 'differential': 0, 'therapeutic': 0, 'used categories': 3, 'total annotations': 4, 'ideas': 3}",1,0,0,0,3,1,0,0,3,4,3,3.3,1,0,0,0,1,0,0,0,1,0,2,2,1,0,0,0,3.0
0a1c31b2-e24c-40a4-84d3-6f115d1b7a89,73,2.0,3.0,"[[1, 41, 1], [6, 89, 2], [1, 146, 1], [8, 250, 3]]",pathophysiology:41/3; exams:89/2; pathophysiology:146/1; therapeutic:250/3,1,0.28125,"{'pathophysiology': 2, 'epidemiology': 0, 'etiology': 0, 'history': 0, 'physical': 0, 'exams': 2, 'differential': 0, 'therapeutic': 3, 'used categories': 3, 'total annotations': 4, 'ideas': 4}",2,0,0,0,0,2,0,3,3,4,4,5.15,3,0,0,0,3,2,0,0,3,1,2,2,3,2,2,2,5.0
0a588b41-ad55-45e8-87d3-943d00876e2f,49,3.0,4.0,"[[1, 34, 1], [3, 65, 2], [2, 65, 3], [1, 149, 1], [8, 212, 1], [4, 258, 1], [5, 266, 1]]",pathophysiology:34/3; epidemiology:65/3; etiology:65/2; pathophysiology:149/1; therapeutic:212/1; history:258/1; physical:266/1,1,0.6428571428571429,"{'pathophysiology': 2, 'epidemiology': 3, 'etiology': 2, 'history': 1, 'physical': 1, 'exams': 0, 'differential': 0, 'therapeutic': 1, 'used categories': 6, 'total annotations': 7, 'ideas': 6}",2,3,2,1,1,0,0,1,6,7,6,4.45,3,1,1,1,4,2,1,1,4,2,0,0,4,2,2,2,2.0
0b038ba5-0369-4b28-adae-b158371edf18,81,3.0,6.0,"[[1, 2, 1], [3, 37, 1], [4, 123, 1], [1, 137, 1], [5, 226, 2], [1, 353, 2], [8, 413, 4]]",pathophysiology:2/7; etiology:37/1; history:123/1; pathophysiology:137/1; physical:226/2; pathophysiology:353/2; therapeutic:413/4,2,0.4464285714285714,"{'pathophysiology': 4, 'epidemiology': 0, 'etiology': 1, 'history': 1, 'physical': 2, 'exams': 0, 'differential': 0, 'therapeutic': 4, 'used categories': 5, 'total annotations': 7, 'ideas': 7}",4,0,1,1,2,0,0,4,5,7,7,7.05,3,1,1,1,3,2,1,1,3,1,2,2,3,2,2,2,6.0
0b4ea258-fcf0-4cfc-ba44-b3c94966f847,52,2.0,3.0,"[[1, 69, 2], [3, 176, 2], [2, 259, 1], [1, 296, 1], [7, 329, 2]]",pathophysiology:69/4; etiology:176/2; epidemiology:259/1; pathophysiology:296/1; differential:329/2,1,0.4,"{'pathophysiology': 3, 'epidemiology': 1, 'etiology': 2, 'history': 0, 'physical': 0, 'exams': 0, 'differential': 2, 'therapeutic': 0, 'used categories': 4, 'total annotations': 5, 'ideas': 5}",3,1,2,0,0,0,2,0,4,5,5,4.1,4,2,0,0,4,2,0,0,1,2,1,1,4,2,2,2,1.0
