annotation id,objective test score,organization level,global score,categories ordered,self order grouped,self order score,normalized self order score,category statistics,pathophysiology,epidemiology,etiology,history,physical,exams,differential,therapeutic,used categories,total annotations,ideas,computed score,cluster kmeans emb,cluster kmeans 3 emb,cluster kmeans cat,cluster kmeans 3 cat,cluster agg emb,cluster agg 3 emb,cluster agg cat,cluster agg 3 cat,cluster gmm emb,cluster gmm 3 emb,cluster gmm cat,cluster gmm 3 cat,cluster birch emb,cluster birch 3 emb,cluster birch cat,cluster birch 3 cat,year
001828aa-2264-4ccc-97f7-009ace6053d0,78,3.0,7.0,"[[3, 94, 1], [5, 129, 6], [6, 303, 1], [8, 388, 1]]",etiology:94/1; physical:129/6; exams:303/1; therapeutic:388/1,0,0.5,"{'pathophysiology': 0, 'epidemiology': 0, 'etiology': 1, 'history': 0, 'physical': 6, 'exams': 1, 'differential': 0, 'therapeutic': 1, 'used categories': 4, 'total annotations': 4, 'ideas': 4}",0,0,1,0,6,1,0,1,4,4,4,7.4,1,1,0,0,1,1,0,0,1,1,0,0,1,1,1,1,5.0
003f53c7-d29c-4392-9582-33f5e6d9b326,67,3.0,7.0,"[[1, 53, 1], [2, 82, 1], [3, 119, 1], [1, 157, 8], [4, 378, 3], [5, 442, 6], [8, 707, 1], [4, 743, 1], [6, 772, 3]]",pathophysiology:53/17; epidemiology:82/1; etiology:119/1; pathophysiology:157/8; history:378/5; physical:442/6; therapeutic:707/1; history:743/1; exams:772/3,2,0.6805555555555556,"{'pathophysiology': 9, 'epidemiology': 1, 'etiology': 1, 'history': 4, 'physical': 6, 'exams': 3, 'differential': 0, 'therapeutic': 1, 'used categories': 7, 'total annotations': 9, 'ideas': 9}",9,1,1,4,6,3,0,1,7,9,9,6.85,3,2,1,1,3,2,0,0,3,2,0,0,3,2,2,2,5.0
018d5c56-a434-4629-a8e7-4812c6c235ce,53,1.0,2.0,"[[1, 0, 4]]",pathophysiology:0/4,0,0.125,"{'pathophysiology': 4, 'epidemiology': 0, 'etiology': 0, 'history': 0, 'physical': 0, 'exams': 0, 'differential': 0, 'therapeutic': 0, 'used categories': 1, 'total annotations': 1, 'ideas': 1}",4,0,0,0,0,0,0,0,1,1,1,3.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
01c2bd6e-f4eb-45eb-bcde-448d638ee35d,52,1.0,3.0,"[[1, 52, 2], [4, 137, 2], [3, 181, 1]]",pathophysiology:52/2; history:137/2; etiology:181/1,0,0.375,"{'pathophysiology': 2, 'epidemiology': 0, 'etiology': 1, 'history': 2, 'physical': 0, 'exams': 0, 'differential': 0, 'therapeutic': 0, 'used categories': 3, 'total annotations': 3, 'ideas': 3}",2,0,1,2,0,0,0,0,3,3,3,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
01db4ec5-29a5-4c9e-876a-675ae4178669,88,4.0,9.0,"[[1, 13, 1], [3, 57, 1], [4, 99, 5], [5, 272, 1], [1, 301, 1], [5, 339, 1], [4, 384, 2], [6, 433, 1], [8, 450, 8]]",pathophysiology:13/3; etiology:57/1; history:99/9; physical:272/3; pathophysiology:301/1; physical:339/1; history:384/2; exams:433/1; therapeutic:450/8,3,0.5,"{'pathophysiology': 2, 'epidemiology': 0, 'etiology': 1, 'history': 7, 'physical': 2, 'exams': 1, 'differential': 0, 'therapeutic': 8, 'used categories': 6, 'total annotations': 9, 'ideas': 9}",2,0,1,7,2,1,0,8,6,9,9,8.9,2,1,2,2,2,1,2,2,1,1,0,0,2,1,1,1,6.0
0301660c-f987-4be4-898e-7a45e3bb5a8c,69,2.0,4.0,"[[4, 7, 1], [3, 42, 1], [2, 42, 1], [4, 107, 2], [8, 189, 2]]",history:7/5; epidemiology:42/1; etiology:42/1; history:107/2; therapeutic:189/2,1,0.4,"{'pathophysiology': 0, 'epidemiology': 1, 'etiology': 1, 'history': 3, 'physical': 0, 'exams': 0, 'differential': 0, 'therapeutic': 2, 'used categories': 4, 'total annotations': 5, 'ideas': 4}",0,1,1,3,0,0,0,2,4,5,4,5.45,3,2,0,0,3,2,0,0,2,2,0,0,3,2,2,2,6.0
03136ba8-5fcb-4f91-bb8a-30b4146da61b,58,1.0,1.0,"[[7, 21, 1], [3, 28, 1], [5, 59, 1], [1, 115, 1], [6, 141, 1]]",differential:21/1; etiology:28/1; physical:59/1; pathophysiology:115/1; exams:141/1,0,0.625,"{'pathophysiology': 1, 'epidemiology': 0, 'etiology': 1, 'history': 0, 'physical': 1, 'exams': 1, 'differential': 1, 'therapeutic': 0, 'used categories': 5, 'total annotations': 5, 'ideas': 5}",1,0,1,0,1,1,1,0,5,5,5,3.4,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,2.0
04e6a9df-ba49-40e7-bf30-993433818c2e,85,3.0,5.0,"[[2, 53, 1], [3, 66, 1], [1, 93, 1], [3, 121, 1], [1, 156, 1], [4, 184, 2], [1, 252, 2], [5, 307, 1], [4, 351, 1], [8, 397, 1], [3, 445, 1], [2, 445, 1]]",epidemiology:53/3; etiology:66/5; pathophysiology:93/7; etiology:121/1; pathophysiology:156/1; history:184/4; pathophysiology:252/2; physical:307/1; history:351/1; therapeutic:397/1; epidemiology:445/1; etiology:445/1,6,0.375,"{'pathophysiology': 4, 'epidemiology': 2, 'etiology': 3, 'history': 3, 'physical': 1, 'exams': 0, 'differential': 0, 'therapeutic': 1, 'used categories': 6, 'total annotations': 12, 'ideas': 11}",4,2,3,3,1,0,0,1,6,12,11,6.75,3,2,1,1,3,2,1,1,3,2,0,0,3,2,2,2,4.0
05a4a8fe-6c7b-400e-98b8-e46521e6ddd8,57,1.0,2.0,"[[3, 19, 2], [2, 58, 3]]",etiology:19/2; epidemiology:58/3,0,0.25,"{'pathophysiology': 0, 'epidemiology': 3, 'etiology': 2, 'history': 0, 'physical': 0, 'exams': 0, 'differential': 0, 'therapeutic': 0, 'used categories': 2, 'total annotations': 2, 'ideas': 2}",0,3,2,0,0,0,0,0,2,2,2,3.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
05dee518-259b-45da-bd76-f5c78d99bfcb,82,3.0,8.0,"[[2, 62, 3], [8, 187, 1], [2, 240, 1], [3, 308, 1], [1, 338, 4], [4, 477, 1], [5, 494, 1], [6, 507, 1], [5, 523, 2], [4, 579, 2], [7, 641, 1], [8, 669, 3]]",epidemiology:62/5; therapeutic:187/7; epidemiology:240/1; etiology:308/1; pathophysiology:338/4; history:477/5; physical:494/5; exams:507/1; physical:523/2; history:579/2; differential:641/1; therapeutic:669/3,4,0.6666666666666667,"{'pathophysiology': 4, 'epidemiology': 4, 'etiology': 1, 'history': 3, 'physical': 3, 'exams': 1, 'differential': 1, 'therapeutic': 4, 'used categories': 8, 'total annotations': 12, 'ideas': 12}",4,4,1,3,3,1,1,4,8,12,12,8.1,3,2,1,1,3,2,1,1,3,2,1,1,3,2,2,2,6.0
