annotation id,categories ordered
62b34dd7-788a-41d6-bdcf-7e6397c4eaa2,pathophysiology:30/1; etiology:75/2; history:129/1; physical:151/3; history:193/1;
a03d321f-5346-4d85-9bc5-6e5f5d1d6f87,history:0/1; exams:64/1; etiology:131/3; physical:225/2; pathophysiology:242/1; therapeutic:300/6; physical:498/1; pathophysiology:609/1; history:662/1; pathophysiology:700/1; therapeutic:738/1;
3967a6b0-59cd-4a76-9422-bfada68b4429,pathophysiology:43/1; history:106/3; epidemiology:177/2; exams:256/3; therapeutic:451/6; pathophysiology:679/1; therapeutic:720/1; pathophysiology:778/1;
55ca5ab7-db4b-49d9-abca-ec242743dcb4,pathophysiology:16/3; etiology:189/3; physical:346/1; history:381/1; exams:392/4; therapeutic:567/6;
4737aebd-c515-4676-b78b-c3c487593fdd,history:68/3; epidemiology:107/3; physical:213/4;
dbfbb5ec-233e-43c5-a2c0-60fa3b62a7ee,exams:30/2; history:67/2; physical:177/1; therapeutic:251/1; history:260/3;
10538911-3265-4356-8735-3d53d9fad786,pathophysiology:49/1; etiology:104/1; pathophysiology:199/4; therapeutic:430/5;
f7d1a185-41a6-45ac-9d5a-4211b6e69de4,pathophysiology:32/1; epidemiology:115/2; history:217/1; exams:271/2; physical:388/1; therapeutic:428/2; pathophysiology:506/1; therapeutic:575/1; history:646/2;
c06d3d96-61bc-401d-a0aa-5a0429437069,pathophysiology:79/3; epidemiology:224/2; differential:265/2; physical:470/1; exams:523/1; epidemiology:604/1; pathophysiology:640/2;
7c0c95c2-e488-40fd-9b37-9a609992f6ba,pathophysiology:54/2; etiology:177/3; history:227/3; physical:333/1; exams:396/1; physical:405/3; exams:501/2; therapeutic:555/3;
56560e9d-d56e-46c5-8afa-319eec3d65dc,pathophysiology:54/1; physical:111/4; etiology:181/4; pathophysiology:323/4;
14323bce-7c54-4d99-ab16-79195d3e593a,exams:0/1; history:28/3; physical:55/1; epidemiology:67/1; pathophysiology:83/2; therapeutic:130/7;
3e89995a-996e-41d4-9d8c-fd6dfd20bfc2,pathophysiology:11/2;
d04c47f8-a69b-43a2-b73d-bc97a2a11a21,pathophysiology:32/3; epidemiology:132/1; history:166/2; physical:346/1; exams:393/1; therapeutic:458/5;
9baa04ac-a72a-4e8b-8077-8346e7e429e3,pathophysiology:0/1; epidemiology:40/1; history:85/3; physical:153/1;
da6d9d2c-6da4-4f50-8af4-9d82228e3818,pathophysiology:6/5; etiology:175/2; therapeutic:223/8;
2a01b9b1-8586-4796-a708-dec156d32e30,etiology:40/2; pathophysiology:106/2; history:178/1; pathophysiology:222/2; epidemiology:310/1; pathophysiology:330/1; history:406/1; physical:431/2;
705004ec-21f9-4bfe-802e-8cdd81c35980,pathophysiology:0/2; physical:111/1;
c90e4a05-5220-42d6-adb4-90c71b01dad8,pathophysiology:16/4; etiology:190/2; therapeutic:296/3;
1a25a7fa-16a1-4eeb-aa4d-e9fae88a4352,pathophysiology:13/5; etiology:13/2; history:145/4; physical:145/4; pathophysiology:182/2;
dcb68913-51e5-4348-8b99-c0d5fbe60c21,pathophysiology:13/4; epidemiology:345/1; history:444/1; exams:454/2; therapeutic:497/1; exams:564/1;
