annotation id,categories ordered
62b34dd7-788a-41d6-bdcf-7e6397c4eaa2,pathophysiology:30/1; physical:75/2; pathophysiology:129/1; history:129/1; physical:151/2; exams:170/1; history:193/1;
a03d321f-5346-4d85-9bc5-6e5f5d1d6f87,pathophysiology:0/2; exams:82/1; epidemiology:110/4; history:195/4; therapeutic:282/4; exams:401/1; therapeutic:410/6; pathophysiology:609/3; etiology:700/1; therapeutic:738/1;
3967a6b0-59cd-4a76-9422-bfada68b4429,pathophysiology:43/1; history:95/1; epidemiology:177/1; exams:256/2; therapeutic:344/10; pathophysiology:679/1; history:734/1; etiology:778/1;
55ca5ab7-db4b-49d9-abca-ec242743dcb4,history:16/1; pathophysiology:35/4; epidemiology:167/1; etiology:189/2; pathophysiology:259/1; etiology:284/1; exams:299/2; physical:346/1; history:381/1; physical:392/2; pathophysiology:448/1; exams:504/1; therapeutic:543/2; etiology:604/1; therapeutic:617/6;
4737aebd-c515-4676-b78b-c3c487593fdd,pathophysiology:11/1; history:68/3; epidemiology:107/1; etiology:128/1; epidemiology:139/1; physical:161/5;
dbfbb5ec-233e-43c5-a2c0-60fa3b62a7ee,exams:30/2; history:67/3; physical:177/1; therapeutic:251/1; history:260/4;
10538911-3265-4356-8735-3d53d9fad786,pathophysiology:8/2; epidemiology:104/1; etiology:138/1; pathophysiology:162/5; therapeutic:354/8;
f7d1a185-41a6-45ac-9d5a-4211b6e69de4,pathophysiology:32/1; etiology:115/1; history:180/1; exams:241/2; physical:388/1; therapeutic:428/2;
c06d3d96-61bc-401d-a0aa-5a0429437069,pathophysiology:7/5; differential:265/1; therapeutic:336/1; pathophysiology:444/1; physical:470/1; exams:523/1; epidemiology:604/1; pathophysiology:647/2;
7c0c95c2-e488-40fd-9b37-9a609992f6ba,pathophysiology:84/1; etiology:138/4; history:227/2; physical:270/7; exams:463/3; therapeutic:534/4;
56560e9d-d56e-46c5-8afa-319eec3d65dc,pathophysiology:2/2; physical:111/4; etiology:181/4; differential:260/1; pathophysiology:296/2; physical:356/1; pathophysiology:385/4;
14323bce-7c54-4d99-ab16-79195d3e593a,exams:0/1; history:28/1; etiology:67/1; pathophysiology:83/1; therapeutic:118/3;
3e89995a-996e-41d4-9d8c-fd6dfd20bfc2,pathophysiology:11/2;
d04c47f8-a69b-43a2-b73d-bc97a2a11a21,pathophysiology:32/3; etiology:132/1; history:166/2; exams:261/1; history:282/1; exams:346/2; therapeutic:514/1; history:529/1; exams:569/1; history:593/1; exams:637/1; therapeutic:706/1;
9baa04ac-a72a-4e8b-8077-8346e7e429e3,pathophysiology:0/1; etiology:55/1; history:85/2; physical:85/2; exams:153/2; physical:177/1;
da6d9d2c-6da4-4f50-8af4-9d82228e3818,pathophysiology:6/1; physical:52/1; pathophysiology:83/3; etiology:163/2; therapeutic:200/9;
2a01b9b1-8586-4796-a708-dec156d32e30,pathophysiology:40/5; history:178/1; pathophysiology:209/3; epidemiology:273/1; etiology:310/1; pathophysiology:330/1; history:406/1; physical:431/1; history:441/1;
705004ec-21f9-4bfe-802e-8cdd81c35980,pathophysiology:111/1;
c90e4a05-5220-42d6-adb4-90c71b01dad8,pathophysiology:64/3; etiology:168/1; history:190/2; therapeutic:303/3;
1a25a7fa-16a1-4eeb-aa4d-e9fae88a4352,epidemiology:0/1; etiology:26/1; pathophysiology:60/3; history:115/1; physical:126/5; pathophysiology:198/2; history:265/1;
dcb68913-51e5-4348-8b99-c0d5fbe60c21,pathophysiology:13/5; etiology:343/1; physical:444/1; history:454/1; physical:466/1; exams:476/1; therapeutic:534/1; exams:574/1;
