annotation id,categories ordered
62b34dd7-788a-41d6-bdcf-7e6397c4eaa2,pathophysiology:2/2; etiology:75/2; physical:129/5;
a03d321f-5346-4d85-9bc5-6e5f5d1d6f87,pathophysiology:0/1; physical:82/1; etiology:131/2; physical:225/2; pathophysiology:242/1; therapeutic:300/6; pathophysiology:609/2; etiology:700/1; therapeutic:738/1;
3967a6b0-59cd-4a76-9422-bfada68b4429,pathophysiology:2/1; physical:106/3; etiology:177/1; epidemiology:192/1; exams:256/2; therapeutic:327/7; pathophysiology:679/1; etiology:778/1;
55ca5ab7-db4b-49d9-abca-ec242743dcb4,pathophysiology:16/4; etiology:189/3; physical:346/4; history:680/1; exams:718/1; pathophysiology:740/1; therapeutic:757/6;
4737aebd-c515-4676-b78b-c3c487593fdd,pathophysiology:0/2; physical:68/3; etiology:128/2; physical:161/5; exams:161/5;
dbfbb5ec-233e-43c5-a2c0-60fa3b62a7ee,pathophysiology:0/1; physical:30/2; pathophysiology:74/4; therapeutic:251/1;
10538911-3265-4356-8735-3d53d9fad786,pathophysiology:0/3; etiology:0/2; etiology:104/1; pathophysiology:199/4; therapeutic:430/5;
f7d1a185-41a6-45ac-9d5a-4211b6e69de4,pathophysiology:3/2; etiology:136/2; history:217/1; physical:217/1; exams:271/2; therapeutic:352/1; physical:388/1; therapeutic:428/2; pathophysiology:671/4;
c06d3d96-61bc-401d-a0aa-5a0429437069,pathophysiology:0/4; etiology:224/2; differential:265/2; physical:470/1; exams:523/1; epidemiology:604/1; pathophysiology:640/2;
7c0c95c2-e488-40fd-9b37-9a609992f6ba,pathophysiology:0/2; etiology:177/3; pathophysiology:227/2; history:316/2; physical:316/6; exams:501/2; therapeutic:555/3;
56560e9d-d56e-46c5-8afa-319eec3d65dc,pathophysiology:2/3; etiology:181/3; pathophysiology:323/4;
14323bce-7c54-4d99-ab16-79195d3e593a,pathophysiology:0/1; physical:28/1; pathophysiology:67/2; therapeutic:118/3;
3e89995a-996e-41d4-9d8c-fd6dfd20bfc2,pathophysiology:0/2;
d04c47f8-a69b-43a2-b73d-bc97a2a11a21,pathophysiology:0/4; etiology:132/1; history:166/2; physical:166/3; exams:442/2; history:539/3; therapeutic:706/1;
9baa04ac-a72a-4e8b-8077-8346e7e429e3,pathophysiology:0/1; etiology:55/1; physical:85/4; exams:153/2;
da6d9d2c-6da4-4f50-8af4-9d82228e3818,pathophysiology:6/4; etiology:175/2; therapeutic:223/8;
2a01b9b1-8586-4796-a708-dec156d32e30,pathophysiology:2/5; physical:178/1; pathophysiology:222/2; etiology:310/1; pathophysiology:330/1; physical:406/3;
705004ec-21f9-4bfe-802e-8cdd81c35980,pathophysiology:0/3;
c90e4a05-5220-42d6-adb4-90c71b01dad8,pathophysiology:16/4; etiology:190/2; therapeutic:296/3;
1a25a7fa-16a1-4eeb-aa4d-e9fae88a4352,etiology:13/2; pathophysiology:60/3; physical:145/4; pathophysiology:198/2; differential:198/2;
dcb68913-51e5-4348-8b99-c0d5fbe60c21,pathophysiology:2/5; etiology:386/1; history:444/2; physical:444/4; therapeutic:534/1; physical:602/1; exams:602/1;
9a2118f8-428d-48ee-a3ef-b77f7509478e,pathophysiology:60/6; physical:60/1; etiology:138/1; etiology:205/1; etiology:279/1; epidemiology:279/1; history:336/4; physical:336/4; exams:373/1; therapeutic:429/1;
60140a75-b3d5-49f1-bdde-4e913b56a316,pathophysiology:16/2; etiology:79/1; therapeutic:114/4; pathophysiology:221/1; differential:287/1;
3155e43e-9978-4d19-9f03-4cc69dfd6718,pathophysiology:2/1; etiology:116/1; pathophysiology:203/1; history:277/1; physical:277/1; therapeutic:316/2;
ba7064ac-b81f-48b8-9f64-a4a0bffed7e8,pathophysiology:0/1; etiology:29/1; physical:68/5; history:231/2; epidemiology:264/1; therapeutic:307/3; pathophysiology:473/1;
69e418e0-4133-4f61-8472-1eda27c783f7,pathophysiology:6/3; etiology:194/2; history:194/2; physical:307/3; exams:439/2; differential:550/2;
77c4759b-29f6-4c76-8304-9f5b186d28d1,pathophysiology:3/3; etiology:109/1; epidemiology:191/4; etiology:243/1; etiology:296/1; history:344/1; physical:362/1; exams:377/2;
42064bdf-b259-4bb6-b311-3290c2192ba7,physical:33/2; therapeutic:106/1; pathophysiology:130/3; etiology:483/1; epidemiology:483/1; history:536/1; physical:536/6; history:704/1;
