annotation id,categories ordered
62b34dd7-788a-41d6-bdcf-7e6397c4eaa2,pathophysiology:30/1; physical:75/2; history:129/1; physical:139/3; history:193/1;
a03d321f-5346-4d85-9bc5-6e5f5d1d6f87,exams:82/1; epidemiology:110/4; etiology:131/3; history:195/3; physical:242/1; therapeutic:282/10; pathophysiology:609/1; history:634/2; pathophysiology:700/1; therapeutic:738/1;
3967a6b0-59cd-4a76-9422-bfada68b4429,pathophysiology:43/1; history:106/3; epidemiology:177/1; exams:256/2; therapeutic:344/9; history:679/1; therapeutic:734/2;
55ca5ab7-db4b-49d9-abca-ec242743dcb4,pathophysiology:79/1; etiology:167/3; exams:329/1; physical:346/1; history:381/1; exams:392/4; therapeutic:567/7;
4737aebd-c515-4676-b78b-c3c487593fdd,history:11/4; epidemiology:107/3; physical:213/4;
dbfbb5ec-233e-43c5-a2c0-60fa3b62a7ee,exams:44/2; history:67/3; physical:177/1; therapeutic:246/1; history:260/4;
10538911-3265-4356-8735-3d53d9fad786,pathophysiology:49/1; epidemiology:92/1; history:138/1; pathophysiology:162/5; therapeutic:324/11;
f7d1a185-41a6-45ac-9d5a-4211b6e69de4,pathophysiology:32/1; etiology:115/2; epidemiology:115/2; history:180/1; exams:241/2; therapeutic:352/1; exams:388/1; therapeutic:428/2; pathophysiology:528/1; therapeutic:575/1; history:604/1; physical:646/2;
c06d3d96-61bc-401d-a0aa-5a0429437069,pathophysiology:79/3; physical:224/2; differential:265/2; physical:444/2; exams:523/1; etiology:614/1; epidemiology:614/1; pathophysiology:647/2;
7c0c95c2-e488-40fd-9b37-9a609992f6ba,pathophysiology:54/2; etiology:138/4; physical:227/2; history:270/3; physical:396/4; exams:501/2; therapeutic:555/3;
56560e9d-d56e-46c5-8afa-319eec3d65dc,pathophysiology:54/1; etiology:181/5; pathophysiology:296/7;
14323bce-7c54-4d99-ab16-79195d3e593a,exams:0/1; history:28/3; physical:55/1; epidemiology:67/1; physical:83/1; pathophysiology:104/1; therapeutic:130/3; history:184/1; therapeutic:200/3;
3e89995a-996e-41d4-9d8c-fd6dfd20bfc2,pathophysiology:11/2;
d04c47f8-a69b-43a2-b73d-bc97a2a11a21,pathophysiology:32/3; epidemiology:132/1; history:166/4; physical:346/1; exams:346/2; history:458/5; therapeutic:706/2;
9baa04ac-a72a-4e8b-8077-8346e7e429e3,pathophysiology:0/1; etiology:55/1; history:85/3; exams:153/2;
da6d9d2c-6da4-4f50-8af4-9d82228e3818,pathophysiology:6/4; etiology:175/2; therapeutic:223/8;
2a01b9b1-8586-4796-a708-dec156d32e30,pathophysiology:40/5; history:178/1; pathophysiology:209/3; epidemiology:273/2; etiology:310/1; pathophysiology:330/1; history:406/1; physical:431/2;
