annotation id,categories ordered
62b34dd7-788a-41d6-bdcf-7e6397c4eaa2,pathophysiology:2/2; etiology:75/2; history:129/1; physical:151/2; exams:170/1; history:193/1;
a03d321f-5346-4d85-9bc5-6e5f5d1d6f87,pathophysiology:0/2; exams:82/1; epidemiology:110/4; pathophysiology:195/4; therapeutic:282/4; pathophysiology:401/1; therapeutic:410/5; pathophysiology:539/4; etiology:700/1; therapeutic:738/1;
3967a6b0-59cd-4a76-9422-bfada68b4429,pathophysiology:0/2; history:95/3; epidemiology:177/2; exams:256/2; therapeutic:305/11; pathophysiology:679/1; physical:734/1; etiology:778/1;
55ca5ab7-db4b-49d9-abca-ec242743dcb4,pathophysiology:0/4; epidemiology:167/1; etiology:189/3; exams:299/2; physical:346/1; history:381/2; exams:406/3; therapeutic:543/2; epidemiology:604/1; therapeutic:617/6;
4737aebd-c515-4676-b78b-c3c487593fdd,pathophysiology:0/2; history:55/4; epidemiology:107/3; physical:161/5;
dbfbb5ec-233e-43c5-a2c0-60fa3b62a7ee,pathophysiology:0/1; exams:30/2; history:67/5; therapeutic:251/1; history:260/4;
10538911-3265-4356-8735-3d53d9fad786,pathophysiology:0/3; etiology:104/2; pathophysiology:162/5; therapeutic:335/11;
f7d1a185-41a6-45ac-9d5a-4211b6e69de4,pathophysiology:3/3; etiology:115/3; history:180/2; exams:241/4; therapeutic:352/1; exams:388/1; therapeutic:428/2; pathophysiology:506/2; therapeutic:575/1; pathophysiology:609/1; physical:646/4;
c06d3d96-61bc-401d-a0aa-5a0429437069,pathophysiology:0/6; differential:265/2; pathophysiology:444/1; physical:470/1; exams:523/1; epidemiology:604/1; pathophysiology:647/2;
7c0c95c2-e488-40fd-9b37-9a609992f6ba,pathophysiology:0/5; etiology:162/4; pathophysiology:227/2; history:270/3; physical:365/5; exams:463/3; therapeutic:534/4;
56560e9d-d56e-46c5-8afa-319eec3d65dc,pathophysiology:0/6; etiology:181/5; pathophysiology:296/7;
14323bce-7c54-4d99-ab16-79195d3e593a,exams:0/1; history:28/4; epidemiology:67/1; pathophysiology:83/2; therapeutic:118/4; pathophysiology:184/1; therapeutic:200/3;
3e89995a-996e-41d4-9d8c-fd6dfd20bfc2,pathophysiology:0/3;
d04c47f8-a69b-43a2-b73d-bc97a2a11a21,pathophysiology:0/4; etiology:132/1; history:166/3; physical:346/1; exams:430/1; therapeutic:514/1; history:539/4; therapeutic:686/2;
9baa04ac-a72a-4e8b-8077-8346e7e429e3,pathophysiology:0/1; etiology:55/1; history:85/2; exams:153/1; physical:177/1;
